,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,ID
25217,2002-06-15,Germany,Paraguay,1,0,FIFA World Cup,Seogwipo,South Korea,True,2002-06-15-Germany-Paraguay
25218,2002-06-16,Spain,Republic of Ireland,1,1,FIFA World Cup,Suwon,South Korea,True,2002-06-16-Spain-Republic of Ireland
25219,2002-06-16,Sweden,Senegal,1,2,FIFA World Cup,Ōita,Japan,True,2002-06-16-Sweden-Senegal
25220,2002-06-17,Brazil,Belgium,2,0,FIFA World Cup,Kobe,Japan,True,2002-06-17-Brazil-Belgium
25221,2002-06-17,Mexico,United States,0,2,FIFA World Cup,Jeonju,South Korea,True,2002-06-17-Mexico-United States
25222,2002-06-18,Japan,Turkey,0,1,FIFA World Cup,Rifu,Japan,False,2002-06-18-Japan-Turkey
25223,2002-06-18,South Korea,Italy,2,1,FIFA World Cup,Daejeon,South Korea,False,2002-06-18-South Korea-Italy
25224,2002-06-21,England,Brazil,1,2,FIFA World Cup,Fukuroi,Japan,True,2002-06-21-England-Brazil
25225,2002-06-21,Germany,United States,1,0,FIFA World Cup,Ulsan,South Korea,True,2002-06-21-Germany-United States
25227,2002-06-22,South Korea,Spain,0,0,FIFA World Cup,Gwangju,South Korea,False,2002-06-22-South Korea-Spain
25228,2002-06-22,Senegal,Turkey,0,1,FIFA World Cup,Osaka,Japan,True,2002-06-22-Senegal-Turkey
25230,2002-06-25,South Korea,Germany,0,1,FIFA World Cup,Seoul,South Korea,False,2002-06-25-South Korea-Germany
25232,2002-06-26,Brazil,Turkey,1,0,FIFA World Cup,Saitama,Japan,True,2002-06-26-Brazil-Turkey
25233,2002-06-29,South Korea,Turkey,2,3,FIFA World Cup,Daegu,South Korea,False,2002-06-29-South Korea-Turkey
25235,2002-06-30,Germany,Brazil,0,2,FIFA World Cup,Yokohama,Japan,True,2002-06-30-Germany-Brazil
25237,2002-07-05,New Zealand,Tahiti,4,0,Oceania Nations Cup,North Shore,New Zealand,False,2002-07-05-New Zealand-Tahiti
25239,2002-07-06,Australia,Vanuatu,2,0,Oceania Nations Cup,Auckland,New Zealand,True,2002-07-06-Australia-Vanuatu
25241,2002-07-06,Fiji,New Caledonia,2,1,Oceania Nations Cup,Auckland,New Zealand,True,2002-07-06-Fiji-New Caledonia
25248,2002-07-07,New Zealand,Papua New Guinea,9,1,Oceania Nations Cup,North Shore,New Zealand,False,2002-07-07-New Zealand-Papua New Guinea
25249,2002-07-07,Solomon Islands,Tahiti,2,3,Oceania Nations Cup,North Shore,New Zealand,True,2002-07-07-Solomon Islands-Tahiti
25250,2002-07-08,Australia,New Caledonia,11,0,Oceania Nations Cup,Auckland,New Zealand,True,2002-07-08-Australia-New Caledonia
25251,2002-07-08,Fiji,Vanuatu,0,1,Oceania Nations Cup,Auckland,New Zealand,True,2002-07-08-Fiji-Vanuatu
25253,2002-07-09,New Zealand,Solomon Islands,6,1,Oceania Nations Cup,North Shore,New Zealand,False,2002-07-09-New Zealand-Solomon Islands
25254,2002-07-09,Papua New Guinea,Tahiti,1,3,Oceania Nations Cup,North Shore,New Zealand,True,2002-07-09-Papua New Guinea-Tahiti
25255,2002-07-10,Australia,Fiji,8,0,Oceania Nations Cup,Auckland,New Zealand,True,2002-07-10-Australia-Fiji
25256,2002-07-10,New Caledonia,Vanuatu,0,1,Oceania Nations Cup,Auckland,New Zealand,True,2002-07-10-New Caledonia-Vanuatu
25257,2002-07-12,Australia,Tahiti,2,1,Oceania Nations Cup,Auckland,New Zealand,True,2002-07-12-Australia-Tahiti
25258,2002-07-12,New Zealand,Vanuatu,3,0,Oceania Nations Cup,Auckland,New Zealand,False,2002-07-12-New Zealand-Vanuatu
25260,2002-07-14,New Zealand,Australia,1,0,Oceania Nations Cup,Auckland,New Zealand,False,2002-07-14-New Zealand-Australia
25261,2002-07-14,Tahiti,Vanuatu,1,0,Oceania Nations Cup,Auckland,New Zealand,True,2002-07-14-Tahiti-Vanuatu
25265,2002-07-21,South Africa,Madagascar,0,0,COSAFA Cup,Port Elizabeth,South Africa,False,2002-07-21-South Africa-Madagascar
25347,2002-09-05,Iraq,Iran,0,0,WAFF Championship,Damascus,Syria,True,2002-09-05-Iraq-Iran
25352,2002-09-07,Armenia,Ukraine,2,2,UEFA Euro qualification,Yerevan,Armenia,False,2002-09-07-Armenia-Ukraine
25353,2002-09-07,Austria,Moldova,2,0,UEFA Euro qualification,Vienna,Austria,False,2002-09-07-Austria-Moldova
25354,2002-09-07,Azerbaijan,Italy,0,2,UEFA Euro qualification,Baku,Azerbaijan,False,2002-09-07-Azerbaijan-Italy
25355,2002-09-07,Belgium,Bulgaria,0,2,UEFA Euro qualification,Brussels,Belgium,False,2002-09-07-Belgium-Bulgaria
25356,2002-09-07,Bosnia and Herzegovina,Romania,0,3,UEFA Euro qualification,Sarajevo,Bosnia and Herzegovina,False,2002-09-07-Bosnia and Herzegovina-Romania
25359,2002-09-07,Cyprus,France,1,2,UEFA Euro qualification,Nicosia,Cyprus,False,2002-09-07-Cyprus-France
25361,2002-09-07,Faroe Islands,Scotland,2,2,UEFA Euro qualification,Toftir,Faroe Islands,False,2002-09-07-Faroe Islands-Scotland
25362,2002-09-07,Finland,Wales,0,2,UEFA Euro qualification,Helsinki,Finland,False,2002-09-07-Finland-Wales
25364,2002-09-07,Greece,Spain,0,2,UEFA Euro qualification,Athens,Greece,False,2002-09-07-Greece-Spain
25370,2002-09-07,Lithuania,Germany,0,2,UEFA Euro qualification,Kaunas,Lithuania,False,2002-09-07-Lithuania-Germany
25372,2002-09-07,Netherlands,Belarus,3,0,UEFA Euro qualification,Eindhoven,Netherlands,False,2002-09-07-Netherlands-Belarus
25374,2002-09-07,Norway,Denmark,2,2,UEFA Euro qualification,Oslo,Norway,False,2002-09-07-Norway-Denmark
25375,2002-09-07,Russia,Republic of Ireland,4,2,UEFA Euro qualification,Moscow,Russia,False,2002-09-07-Russia-Republic of Ireland
25376,2002-09-07,San Marino,Poland,0,2,UEFA Euro qualification,Serravalle,San Marino,False,2002-09-07-San Marino-Poland
25377,2002-09-07,Slovenia,Malta,3,0,UEFA Euro qualification,Ljubljana,Slovenia,False,2002-09-07-Slovenia-Malta
25378,2002-09-07,Syria,Iran,2,2,WAFF Championship,Damascus,Syria,False,2002-09-07-Syria-Iran
25379,2002-09-07,Turkey,Slovakia,3,0,UEFA Euro qualification,Istanbul,Turkey,False,2002-09-07-Turkey-Slovakia
25389,2002-09-08,Liechtenstein,North Macedonia,1,1,UEFA Euro qualification,Vaduz,Liechtenstein,False,2002-09-08-Liechtenstein-North Macedonia
25392,2002-09-08,Switzerland,Georgia,4,1,UEFA Euro qualification,Basel,Switzerland,False,2002-09-08-Switzerland-Georgia
25395,2002-09-17,Iran,Morocco,1,1,Friendly,Tabriz,Iran,False,2002-09-17-Iran-Morocco
25397,2002-09-19,Iran,Paraguay,1,1,Friendly,Tabriz,Iran,False,2002-09-19-Iran-Paraguay
25413,2002-10-12,Albania,Switzerland,1,1,UEFA Euro qualification,Tirana,Albania,False,2002-10-12-Albania-Switzerland
25414,2002-10-12,Andorra,Belgium,0,1,UEFA Euro qualification,Sant Julià de Lòria,Andorra,False,2002-10-12-Andorra-Belgium
25415,2002-10-12,Belarus,Austria,0,2,UEFA Euro qualification,Minsk,Belarus,False,2002-10-12-Belarus-Austria
25416,2002-10-12,Bulgaria,Croatia,2,0,UEFA Euro qualification,Sofia,Bulgaria,False,2002-10-12-Bulgaria-Croatia
25417,2002-10-12,Denmark,Luxembourg,2,0,UEFA Euro qualification,Copenhagen,Denmark,False,2002-10-12-Denmark-Luxembourg
25419,2002-10-12,Finland,Azerbaijan,3,0,UEFA Euro qualification,Helsinki,Finland,False,2002-10-12-Finland-Azerbaijan
25420,2002-10-12,France,Slovenia,5,0,UEFA Euro qualification,Saint-Denis,France,False,2002-10-12-France-Slovenia
25421,2002-10-12,Iceland,Scotland,0,2,UEFA Euro qualification,Reykjavík,Iceland,False,2002-10-12-Iceland-Scotland
25422,2002-10-12,Italy,Serbia,1,1,UEFA Euro qualification,Naples,Italy,False,2002-10-12-Italy-Serbia
25423,2002-10-12,Lithuania,Faroe Islands,2,0,UEFA Euro qualification,Kaunas,Lithuania,False,2002-10-12-Lithuania-Faroe Islands
25424,2002-10-12,North Macedonia,Turkey,1,2,UEFA Euro qualification,Skopje,North Macedonia,False,2002-10-12-North Macedonia-Turkey
25426,2002-10-12,Malta,Israel,0,2,UEFA Euro qualification,Attard,Malta,False,2002-10-12-Malta-Israel
25428,2002-10-12,Moldova,Czech Republic,0,2,UEFA Euro qualification,Chișinău,Moldova,False,2002-10-12-Moldova-Czech Republic
25429,2002-10-12,Poland,Latvia,0,1,UEFA Euro qualification,Warsaw,Poland,False,2002-10-12-Poland-Latvia
25431,2002-10-12,Romania,Norway,0,1,UEFA Euro qualification,Bucharest,Romania,False,2002-10-12-Romania-Norway
25434,2002-10-12,Slovakia,England,1,2,UEFA Euro qualification,Bratislava,Slovakia,False,2002-10-12-Slovakia-England
25435,2002-10-12,Spain,Northern Ireland,3,0,UEFA Euro qualification,Albacete,Spain,False,2002-10-12-Spain-Northern Ireland
25436,2002-10-12,Sweden,Hungary,1,1,UEFA Euro qualification,Solna,Sweden,False,2002-10-12-Sweden-Hungary
25438,2002-10-12,Ukraine,Greece,2,0,UEFA Euro qualification,Kyiv,Ukraine,False,2002-10-12-Ukraine-Greece
25449,2002-10-16,Austria,Netherlands,0,3,UEFA Euro qualification,Vienna,Austria,False,2002-10-16-Austria-Netherlands
25450,2002-10-16,Bulgaria,Andorra,2,1,UEFA Euro qualification,Sofia,Bulgaria,False,2002-10-16-Bulgaria-Andorra
25452,2002-10-16,Czech Republic,Belarus,2,0,UEFA Euro qualification,Teplice,Czech Republic,False,2002-10-16-Czech Republic-Belarus
25453,2002-10-16,England,North Macedonia,2,2,UEFA Euro qualification,Southampton,England,False,2002-10-16-England-North Macedonia
25454,2002-10-16,Estonia,Belgium,0,1,UEFA Euro qualification,Tallinn,Estonia,False,2002-10-16-Estonia-Belgium
25455,2002-10-16,Germany,Faroe Islands,2,1,UEFA Euro qualification,Hanover,Germany,False,2002-10-16-Germany-Faroe Islands
25456,2002-10-16,Greece,Armenia,2,0,UEFA Euro qualification,Athens,Greece,False,2002-10-16-Greece-Armenia
25457,2002-10-16,Hungary,San Marino,3,0,UEFA Euro qualification,Budapest,Hungary,False,2002-10-16-Hungary-San Marino
25458,2002-10-16,Iceland,Lithuania,3,0,UEFA Euro qualification,Reykjavík,Iceland,False,2002-10-16-Iceland-Lithuania
25459,2002-10-16,Republic of Ireland,Switzerland,1,2,UEFA Euro qualification,Dublin,Republic of Ireland,False,2002-10-16-Republic of Ireland-Switzerland
25461,2002-10-16,Luxembourg,Romania,0,7,UEFA Euro qualification,Luxembourg,Luxembourg,False,2002-10-16-Luxembourg-Romania
25462,2002-10-16,Malta,France,0,4,UEFA Euro qualification,Attard,Malta,False,2002-10-16-Malta-France
25464,2002-10-16,Norway,Bosnia and Herzegovina,2,0,UEFA Euro qualification,Oslo,Norway,False,2002-10-16-Norway-Bosnia and Herzegovina
25466,2002-10-16,Russia,Albania,4,1,UEFA Euro qualification,Volgograd,Russia,False,2002-10-16-Russia-Albania
25467,2002-10-16,Serbia,Finland,2,0,UEFA Euro qualification,Belgrade,Yugoslavia,False,2002-10-16-Serbia-Finland
25470,2002-10-16,Turkey,Liechtenstein,5,0,UEFA Euro qualification,Istanbul,Turkey,False,2002-10-16-Turkey-Liechtenstein
25471,2002-10-16,Wales,Italy,2,1,UEFA Euro qualification,Cardiff,Wales,False,2002-10-16-Wales-Italy
25476,2002-10-23,Kenya,South Africa,1,1,Friendly,Arusha,Tanzania,True,2002-10-23-Kenya-South Africa
25478,2002-10-26,Kenya,Uganda,1,1,Friendly,Dar es Salaam,Tanzania,True,2002-10-26-Kenya-Uganda
25479,2002-10-26,Tanzania,South Africa,1,1,Friendly,Dar es Salaam,Tanzania,False,2002-10-26-Tanzania-South Africa
25497,2002-11-19,South Africa,Senegal,1,1,Friendly,Johannesburg,South Africa,False,2002-11-19-South Africa-Senegal
25500,2002-11-20,Azerbaijan,Wales,0,2,UEFA Euro qualification,Baku,Azerbaijan,False,2002-11-20-Azerbaijan-Wales
25501,2002-11-20,Cyprus,Malta,2,1,UEFA Euro qualification,Nicosia,Cyprus,False,2002-11-20-Cyprus-Malta
25521,2002-11-20,San Marino,Latvia,0,1,UEFA Euro qualification,Serravalle,San Marino,False,2002-11-20-San Marino-Latvia
25613,2002-12-27,Niger,Burkina Faso,1,1,Friendly,Niamey,Niger,False,2002-12-27-Niger-Burkina Faso
25620,2002-12-29,Niger,Mali,2,2,Friendly,Niamey,Niger,False,2002-12-29-Niger-Mali
25641,2003-01-20,Bangladesh,Maldives,1,1,SAFF Cup,Dhaka,Bangladesh,False,2003-01-20-Bangladesh-Maldives
25652,2003-02-04,Uruguay,Iran,1,1,Lunar New Year Cup,So Kon Po,Hong Kong,True,2003-02-04-Uruguay-Iran
25686,2003-02-12,Serbia,Azerbaijan,2,2,UEFA Euro qualification,Podgorica,Serbia and Montenegro,True,2003-02-12-Serbia-Azerbaijan
25733,2003-03-07,Benin,Niger,1,1,TIFOCO Tournament,Cotonou,Benin,False,2003-03-07-Benin-Niger
25741,2003-03-15,Guadeloupe,French Guiana,2,2,Friendly,Fort-de-France,Martinique,True,2003-03-15-Guadeloupe-French Guiana
25755,2003-03-22,Mozambique,Lesotho,0,0,COSAFA Cup,Maputo,Mozambique,False,2003-03-22-Mozambique-Lesotho
25778,2003-03-27,Tunisia,Ghana,2,2,Friendly,Tunis,Tunisia,False,2003-03-27-Tunisia-Ghana
25784,2003-03-29,Albania,Russia,3,1,UEFA Euro qualification,Shkodër,Albania,False,2003-03-29-Albania-Russia
25786,2003-03-29,Armenia,Northern Ireland,1,0,UEFA Euro qualification,Yerevan,Armenia,False,2003-03-29-Armenia-Northern Ireland
25787,2003-03-29,Belarus,Moldova,2,1,UEFA Euro qualification,Minsk,Belarus,False,2003-03-29-Belarus-Moldova
25788,2003-03-29,Bosnia and Herzegovina,Luxembourg,2,0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,2003-03-29-Bosnia and Herzegovina-Luxembourg
25791,2003-03-29,Croatia,Belgium,4,0,UEFA Euro qualification,Zagreb,Croatia,False,2003-03-29-Croatia-Belgium
25792,2003-03-29,Cyprus,Israel,1,1,UEFA Euro qualification,Limassol,Cyprus,False,2003-03-29-Cyprus-Israel
25794,2003-03-29,France,Malta,6,0,UEFA Euro qualification,Lens,France,False,2003-03-29-France-Malta
25796,2003-03-29,Georgia,Republic of Ireland,1,2,UEFA Euro qualification,Tbilisi,Georgia,False,2003-03-29-Georgia-Republic of Ireland
25797,2003-03-29,Germany,Lithuania,1,1,UEFA Euro qualification,Nuremberg,Germany,False,2003-03-29-Germany-Lithuania
25798,2003-03-29,Italy,Finland,2,0,UEFA Euro qualification,Palermo,Italy,False,2003-03-29-Italy-Finland
25801,2003-03-29,Liechtenstein,England,0,2,UEFA Euro qualification,Vaduz,Liechtenstein,False,2003-03-29-Liechtenstein-England
25802,2003-03-29,North Macedonia,Slovakia,0,2,UEFA Euro qualification,Skopje,North Macedonia,False,2003-03-29-North Macedonia-Slovakia
25805,2003-03-29,Netherlands,Czech Republic,1,1,UEFA Euro qualification,Rotterdam,Netherlands,False,2003-03-29-Netherlands-Czech Republic
25808,2003-03-29,Romania,Denmark,2,5,UEFA Euro qualification,Bucharest,Romania,False,2003-03-29-Romania-Denmark
25810,2003-03-29,Scotland,Iceland,2,1,UEFA Euro qualification,Glasgow,Scotland,False,2003-03-29-Scotland-Iceland
25815,2003-03-29,Ukraine,Spain,2,2,UEFA Euro qualification,Kyiv,Ukraine,False,2003-03-29-Ukraine-Spain
25817,2003-03-29,Wales,Azerbaijan,4,0,UEFA Euro qualification,Cardiff,Wales,False,2003-03-29-Wales-Azerbaijan
25824,2003-03-30,Ghana,Madagascar,3,3,Friendly,Tunis,Tunisia,True,2003-03-30-Ghana-Madagascar
25839,2003-04-02,Croatia,Andorra,2,0,UEFA Euro qualification,Varaždin,Croatia,False,2003-04-02-Croatia-Andorra
25840,2003-04-02,Czech Republic,Austria,4,0,UEFA Euro qualification,Prague,Czech Republic,False,2003-04-02-Czech Republic-Austria
25841,2003-04-02,Denmark,Bosnia and Herzegovina,0,2,UEFA Euro qualification,Copenhagen,Denmark,False,2003-04-02-Denmark-Bosnia and Herzegovina
25842,2003-04-02,England,Turkey,2,0,UEFA Euro qualification,Sunderland,England,False,2003-04-02-England-Turkey
25846,2003-04-02,Hungary,Sweden,1,2,UEFA Euro qualification,Budapest,Hungary,False,2003-04-02-Hungary-Sweden
25847,2003-04-02,Israel,France,1,2,UEFA Euro qualification,Palermo,Italy,True,2003-04-02-Israel-France
25848,2003-04-02,Lithuania,Scotland,1,0,UEFA Euro qualification,Kaunas,Lithuania,False,2003-04-02-Lithuania-Scotland
25849,2003-04-02,Luxembourg,Norway,0,2,UEFA Euro qualification,Luxembourg,Luxembourg,False,2003-04-02-Luxembourg-Norway
25851,2003-04-02,Moldova,Netherlands,1,2,UEFA Euro qualification,Tiraspol,Moldova,False,2003-04-02-Moldova-Netherlands
25852,2003-04-02,Northern Ireland,Greece,0,2,UEFA Euro qualification,Belfast,Northern Ireland,False,2003-04-02-Northern Ireland-Greece
25854,2003-04-02,Poland,San Marino,5,0,UEFA Euro qualification,Ostrowiec Świętokrzyski,Poland,False,2003-04-02-Poland-San Marino
25855,2003-04-02,Slovakia,Liechtenstein,4,0,UEFA Euro qualification,Trnava,Slovakia,False,2003-04-02-Slovakia-Liechtenstein
25856,2003-04-02,Slovenia,Cyprus,4,1,UEFA Euro qualification,Ljubljana,Slovenia,False,2003-04-02-Slovenia-Cyprus
25857,2003-04-02,Spain,Armenia,3,0,UEFA Euro qualification,León,Spain,False,2003-04-02-Spain-Armenia
25872,2003-04-30,Andorra,Estonia,0,2,UEFA Euro qualification,Sant Julià de Lòria,Andorra,False,2003-04-30-Andorra-Estonia
25880,2003-04-30,Georgia,Russia,1,0,UEFA Euro qualification,Tbilisi,Georgia,False,2003-04-30-Georgia-Russia
25885,2003-04-30,Israel,Cyprus,2,0,UEFA Euro qualification,Palermo,Italy,True,2003-04-30-Israel-Cyprus
25886,2003-04-30,Latvia,San Marino,3,0,UEFA Euro qualification,Riga,Latvia,False,2003-04-30-Latvia-San Marino
25890,2003-04-30,Malta,Slovenia,1,3,UEFA Euro qualification,Attard,Malta,False,2003-04-30-Malta-Slovenia
25915,2003-05-24,Botswana,Malawi,1,1,COSAFA Cup,Gaborone,Botswana,False,2003-05-24-Botswana-Malawi
25938,2003-06-07,Belarus,Netherlands,0,2,UEFA Euro qualification,Minsk,Belarus,False,2003-06-07-Belarus-Netherlands
25940,2003-06-07,Bulgaria,Belgium,2,2,UEFA Euro qualification,Sofia,Bulgaria,False,2003-06-07-Bulgaria-Belgium
25942,2003-06-07,Denmark,Norway,1,0,UEFA Euro qualification,Copenhagen,Denmark,False,2003-06-07-Denmark-Norway
25943,2003-06-07,Estonia,Andorra,2,0,UEFA Euro qualification,Tallinn,Estonia,False,2003-06-07-Estonia-Andorra
25944,2003-06-07,Finland,Serbia,3,0,UEFA Euro qualification,Helsinki,Finland,False,2003-06-07-Finland-Serbia
25945,2003-06-07,Hungary,Latvia,3,1,UEFA Euro qualification,Budapest,Hungary,False,2003-06-07-Hungary-Latvia
25946,2003-06-07,Iceland,Faroe Islands,2,1,UEFA Euro qualification,Reykjavík,Iceland,False,2003-06-07-Iceland-Faroe Islands
25947,2003-06-07,Republic of Ireland,Albania,2,1,UEFA Euro qualification,Dublin,Republic of Ireland,False,2003-06-07-Republic of Ireland-Albania
25949,2003-06-07,North Macedonia,Liechtenstein,3,1,UEFA Euro qualification,Skopje,North Macedonia,False,2003-06-07-North Macedonia-Liechtenstein
25951,2003-06-07,Malta,Cyprus,1,2,UEFA Euro qualification,Attard,Malta,False,2003-06-07-Malta-Cyprus
25952,2003-06-07,Moldova,Austria,1,0,UEFA Euro qualification,Tiraspol,Moldova,False,2003-06-07-Moldova-Austria
25956,2003-06-07,Romania,Bosnia and Herzegovina,2,0,UEFA Euro qualification,Craiova,Romania,False,2003-06-07-Romania-Bosnia and Herzegovina
25957,2003-06-07,San Marino,Sweden,0,6,UEFA Euro qualification,Serravalle,San Marino,False,2003-06-07-San Marino-Sweden
25958,2003-06-07,Scotland,Germany,1,1,UEFA Euro qualification,Glasgow,Scotland,False,2003-06-07-Scotland-Germany
25961,2003-06-07,Slovakia,Turkey,0,1,UEFA Euro qualification,Bratislava,Slovakia,False,2003-06-07-Slovakia-Turkey
25962,2003-06-07,Spain,Greece,0,1,UEFA Euro qualification,Zaragoza,Spain,False,2003-06-07-Spain-Greece
25963,2003-06-07,Switzerland,Russia,2,2,UEFA Euro qualification,Basel,Switzerland,False,2003-06-07-Switzerland-Russia
25965,2003-06-07,Ukraine,Armenia,4,3,UEFA Euro qualification,Lviv,Ukraine,False,2003-06-07-Ukraine-Armenia
25984,2003-06-11,Austria,Belarus,5,0,UEFA Euro qualification,Innsbruck,Austria,False,2003-06-11-Austria-Belarus
25985,2003-06-11,Azerbaijan,Serbia,2,1,UEFA Euro qualification,Baku,Azerbaijan,False,2003-06-11-Azerbaijan-Serbia
25986,2003-06-11,Belgium,Andorra,3,0,UEFA Euro qualification,Ghent,Belgium,False,2003-06-11-Belgium-Andorra
25987,2003-06-11,Czech Republic,Moldova,5,0,UEFA Euro qualification,Olomouc,Czech Republic,False,2003-06-11-Czech Republic-Moldova
25989,2003-06-11,England,Slovakia,2,1,UEFA Euro qualification,Middlesbrough,England,False,2003-06-11-England-Slovakia
25990,2003-06-11,Estonia,Croatia,0,1,UEFA Euro qualification,Tallinn,Estonia,False,2003-06-11-Estonia-Croatia
25991,2003-06-11,Faroe Islands,Germany,0,2,UEFA Euro qualification,Tórshavn,Faroe Islands,False,2003-06-11-Faroe Islands-Germany
25992,2003-06-11,Finland,Italy,0,2,UEFA Euro qualification,Helsinki,Finland,False,2003-06-11-Finland-Italy
25993,2003-06-11,Greece,Ukraine,1,0,UEFA Euro qualification,Athens,Greece,False,2003-06-11-Greece-Ukraine
25995,2003-06-11,Republic of Ireland,Georgia,2,0,UEFA Euro qualification,Dublin,Republic of Ireland,False,2003-06-11-Republic of Ireland-Georgia
25998,2003-06-11,Lithuania,Iceland,0,3,UEFA Euro qualification,Kaunas,Lithuania,False,2003-06-11-Lithuania-Iceland
25999,2003-06-11,Luxembourg,Denmark,0,2,UEFA Euro qualification,Luxembourg,Luxembourg,False,2003-06-11-Luxembourg-Denmark
26002,2003-06-11,Norway,Romania,1,1,UEFA Euro qualification,Oslo,Norway,False,2003-06-11-Norway-Romania
26003,2003-06-11,San Marino,Hungary,0,5,UEFA Euro qualification,Serravalle,San Marino,False,2003-06-11-San Marino-Hungary
26004,2003-06-11,Sweden,Poland,3,0,UEFA Euro qualification,Solna,Sweden,False,2003-06-11-Sweden-Poland
26005,2003-06-11,Switzerland,Albania,3,2,UEFA Euro qualification,Geneva,Switzerland,False,2003-06-11-Switzerland-Albania
26006,2003-06-11,Turkey,North Macedonia,3,2,UEFA Euro qualification,Istanbul,Turkey,False,2003-06-11-Turkey-North Macedonia
26012,2003-06-18,France,Colombia,1,0,Confederations Cup,Lyon,France,False,2003-06-18-France-Colombia
26013,2003-06-18,New Zealand,Japan,0,3,Confederations Cup,Saint-Denis,France,True,2003-06-18-New Zealand-Japan
26014,2003-06-19,Brazil,Cameroon,0,1,Confederations Cup,Saint-Denis,France,True,2003-06-19-Brazil-Cameroon
26015,2003-06-19,Turkey,United States,2,1,Confederations Cup,Saint-Étienne,France,True,2003-06-19-Turkey-United States
26017,2003-06-20,Colombia,New Zealand,3,1,Confederations Cup,Lyon,France,True,2003-06-20-Colombia-New Zealand
26019,2003-06-20,France,Japan,2,1,Confederations Cup,Saint-Étienne,France,False,2003-06-20-France-Japan
26021,2003-06-21,Brazil,United States,1,0,Confederations Cup,Lyon,France,True,2003-06-21-Brazil-United States
26023,2003-06-21,Cameroon,Turkey,1,0,Confederations Cup,Saint-Denis,France,True,2003-06-21-Cameroon-Turkey
26031,2003-06-22,France,New Zealand,5,0,Confederations Cup,Saint-Denis,France,False,2003-06-22-France-New Zealand
26034,2003-06-22,Japan,Colombia,0,1,Confederations Cup,Saint-Étienne,France,True,2003-06-22-Japan-Colombia
